Datetime,Language,Text,Label
22/04/2016,en,.@DavidDavisMP use your power to #VoteAgainstSlavery in the UK and support #Amendment60 in Immigration Bill,0
22/12/2020,en,"#Testin 
Testin is a new wonder-drug announced this morning by @pritipatel .
It can:
1) Solve the Covid crisis;
2) Fix a Brexit Deal;
3) Stop the Immigration ""problems"" and
4) Straighten Boris Johnson's hair.
#Testin for all your Government's needs.",1
21/12/2020,en,@ConnollysBhoys @theceltsarehere @RespectIsVital @Femi_Sorry @joejglenton @robmcd85 @HackedOffHugh @MrTopple @TheProleStar @evolvepolitics Labour divided the working class when Tony Blair opened the flood gates. They further opened the divide by refusing to respect the overwhelmingly working class Brexit vote. Corbyn refused to stop or lower immigration as well which has been a disaster for most areas,1
30/01/2021,en,"@cheungkarkei @Catchthewind7 @f1r2e3e4H5K6 @ukhomeoffice The problem in the 🇬🇧 is that many people voted for Brexit about immigration, because too many Eastern European EU migrants were flooding into the UK. I don't want to see that replaced with millions of HK residents. The UK is too small. Not enough housing and jobs available.",0
01/12/2020,en,Me watching the racist / xenophobic clowns cry about how Brexit was supposed to stop immigration 👀😂 https://t.co/BpOrIL7MwN https://t.co/z5vIenGsim,1
04/12/2020,en,"@afneil @10DowningStreet sold ending free movement as restricted immigration. France sent dinghies, lost resident job and cultural protections. Borris allowing history/statues be eradicated by  inorganic diversity. Red Wall want out of ECHR. That’s Brexit they were allowed to believe.",1
30/12/2020,en,@jeffreyxtc @Based_Brunette @pritipatel @DominicRaab @BWallaceMP Tony Abbott will be at the helm regarding immigration there will be new powers in new immigration bill and hopefully more powers to stop and remove these scroungers from our shores we should not allow anyone into UK unless criteria is met and only if a British person can't do job,0
08/12/2020,en,"@chakrabortty So the UK is incapable of training its own nurses? Such a strange argument. The Brexit vote was about ending the open border with the EU, not a total ban on immigration",1
04/09/2020,en,"@realsb4feelings Do any of our politicians have the UK's interests at heart..?
Labour vote against the fishing bill, Tories allow an invasion, and an economic disaster...
Any bloke that uses military boats, to stop illegal immigration, is ok by me.",0
14/11/2019,en,@doovda @Conservatives Illegal immigration is illegal now and #Brexit will not &amp; can not stop it. What Brexit/Lexit does is make legal migration harder! That's our nurses &amp; doctors included!,1
16/10/2020,en,"@Siobhan_Baillie All survivors of modern slavery in the UK deserve the support they need to rebuild their lives. Will you to support Clause 12 of the Immigration and Social Security Bill during Monday’s critical vote, ensuring EEA survivors receive at least 12 months of support?",1
22/06/2020,en,The latest The UK Visas &amp; Immigration Daily! https://t.co/QRdTpH2LYi Thanks to @StoneCoAccounts @billy1261 @TheatreWretched #ctp_video #brexit,2
11/03/2020,en,"So UK is happy for a Fijian to serve in British Army for 14 years and have two sons play rugby for England, but refuse entry to UK because of immigration rules, even though wife undergoing treatment here for cancer in UK - not our finest moment #Brexit

https://t.co/vxZUojiEnd",1
04/12/2020,en,"@LBC @NickFerrariLBC Brexit wont save Britain, the English destroyed what Germany couldn't, mass immigration crime up no housing schools hospitals, pollution up due to over populated cities,  English are vanishing from football TV &amp; streets https://t.co/N1WaAOaqr4",1
21/12/2020,en,Post-Brexit Services Agreement Visa Flexibility Announced For 2021 https://t.co/OwuBswP2LT,2
08/10/2020,en,"@DotLepkowska It's the last #Brexit promise left, and it's the only thing they feel they can have control over. And it's easier to believe the persistent and convenient lie that immigration is a problem.",1
29/01/2019,en,The Immigration Bill will end freedom of movement and overhaul the UK's immigration system. Hannah Wilkins from the @commonslibrary explains what the changes would mean https://t.co/naqft3MkaS,2
01/07/2020,en,@timjn1 @pritipatel UK never had free movement in EU. UK paid huge sums of money annually in EU budget as a net contributor while half the member states in EU are net beneficiaries! #ImmigrationBill #FreeMovement,1
15/04/2020,en,"@Maria4CarmsEast @timagar1 You might not think this is about #Brexit but nobody told Twitter that. The #coronavirusuk has now become politicised and wrapped up with the NHS, immigration and racism. Old battles over Brexit will restart and the good will shown to NHS workers will evaporate
#YouClapForMeNow",1
08/01/2018,en,The UK government sold out a long time ago! Perhaps they want to flood England with uncontrolled immigration for some pervers reason! #BREXIT #brexitshambles #Corruption https://t.co/Yvw2vDVl4W,1
09/12/2020,en,"@_whippet @AnyaMartin8 @PaulWellman_ @HenryPryor 1/2'Stop teaching them to speak English' would be more effective as a policy. You can't stop immigration - IDS admitted as much just before Brexit (""At least now they'll be illegal""). If you want to focus just on immigration, then we need to drive Brits out and welcome immigrants",1
16/12/2019,en,"That Tory win (or Labour loss) was all about some provincial towns up north that couldn't abide immigration, no matter what. #Brexit

Not great is it.",1
05/10/2020,en,Peers have backed a call for unaccompanied child refugees to be reunited with close relatives in the UK as they inflicted a series of defeats on Boris Johnson's flagship post-Brexit immigration bill? WTF are we doing putting anything before the gereatric and incontinent no marks?,1
28/01/2019,en,@jeremycorbyn I am a UK taxpayer. That means I pay your salary. So explain yourself. Why is @UKLabour abstaining on the amendments to this immigration bill? https://t.co/cS5Znm6OsX,1
05/03/2018,en,UK facing legal action over immigration exemption in DP bill #tech https://t.co/gwypecaKuB https://t.co/naOYyKV7gD,1
19/12/2018,en,This Home Office press release on the immigration white paper suggests that the CTA is no more: “the U.K. will have full control over who comes here with everyone needing permission before they arrive.” Or else they just forgot about Ireland... #BrexitShambles https://t.co/vuHHRyxBe3,0
19/05/2020,en,Points-based UK immigration bill passes initial Commons stage https://t.co/wy7bYMtrqp,2
22/12/2020,en,"@BumbleCricket She ticks all the voting boxes Brexit 👍 anti immigration 👍 pro austerity 👍 against gay rights 👍 against laws to promote equality and human rights 👍 and that, folks, is a full house",1
10/12/2019,en,The latest The UK Visas &amp; Immigration Daily! https://t.co/QRdTpH2LYi Thanks to @SDFamilyLawyer @televisualmedia @HonSocGraysInn #uk #brexit,2
08/12/2020,en,@OwenJones84 May was laughed at in Cameron's cabinet for her maniacal hatred of immigration. In her Lancaster House Speech as PM she tried to get the EU to make her an offer to let us stay in the SM whilst dropping FoM. Once this bluff failed all we had was a hard Brexit.,2
21/02/2020,en,What should employers do to prepare for the UK's new #immigration system? https://t.co/7Ft2EFGfP1 We break it down for you in our latest update #ukemplaw #brexit #skilledworkers https://t.co/mzdkddOq8u,2
06/09/2020,en,"So Boris has made some excellent appreciative noises to our chief partner in the world USA, via POTUS #Trump praise. That both May &amp; this chap 👇 think that Mrs Merkel is top politician in Europe. Erm she got #Brexit by refusing Dave C on immigration. Energy reliant on Putin! 🙄 https://t.co/fdnfBymAWH",1
09/12/2018,en,"@WilliamCB @philipjcowley I've just read it. It's fatuous. They could block the ""urgent Immigration Bill"" and make EU27 cits in the UK into illegals. Well done. They could add a rider to the Trade Bill to stamp feet and insist on CU membership. Which requires EU agreement. etc. Finally, lose their seats.",1
30/12/2020,en,I’ve been @UKLabour all my life. It seems to me support for the Brexit deal is simply to mollify a section of their… https://t.co/btYu7JYegM,1
14/08/2019,en,"@SatbirLSingh @JCWI_UK @EHRC @thevoiceofdws @VictoriaLIVE In Feb this year, we signed a joint statement on the Immigration &amp; Social Security Co-ordination (EU Withdrawal) Bill w/@Schools_ABC  @UnisNotBorders @migrants_rights
+others, rejecting the government’s continued commitment to the #HostileEnvironment:  https://t.co/5vWpGWSx3m /15",1
16/08/2020,en,@SteveLaws19 @BorisJohnson The illegal immigration is a result of #brexit you voted for it you got it. #brexiters cant think through a problem!,1
19/05/2020,en,"I thought that we had witnessed a change in our moral compass, valuing the care workers and other key workers and not tax dodgers such as @richardbranson.  Seems to me that this @Conservative government is disingenuous and out of step with the UK.  #ImmigrationBill #ToryLies https://t.co/eRwA1c1yqf",1
01/01/2021,en,"I see @oflynnsocial has had a stab at Brexit benefits.

Tldr: tampon tax ending, pulse fishing stopped, and a new immigration system covering all migrants. Elsewhere, stopping live animal exports. 
 https://t.co/QQP64xO78k",1
29/09/2020,en,"@terrychristian #Brexit was about immigration. Nothing else. But migration will continue, regardless.",1
20/01/2020,en,#Brexit immigration reform to see low-skilled migrants banned from Britain this year https://t.co/bGT66zrHk0,1
17/12/2020,en,"@Sakura509 @gavdj17 @JohnWest_JAWS @carolecadwalla I don't disagree.  But I don't dislike the EU because of immigration, I dislike it because its a stupid trade deal for Capitalists to EXPLOIT migrants.  That won't change under EU or Tory, so we need Brexit and Socialism.",0
09/11/2020,en,RT @AgRadziwinowicz: UK Immigration Bill has passed through Parliament https://t.co/uXJDyHhML7,2
19/02/2020,en,"With more people in work than ever before Govt announces new immigration system that will create a mythical small army of British born workers for our agriculture, care  &amp;  hospitality sectors AND meet demands of our post #Brexit growth. It’s irresponsible nonsense. https://t.co/rhrXFJWxQn",1
10/01/2021,en,"@Jamestweets82 @MadeInEngland74 @Nigel_Farage In case you didn't notice the vote leave was caused by mass immigration. That problem is staying &amp; at least 30,000 extra houses are needs a month to keep up. We're already overpopulated so as you can see Brexit didn't happen. All we've got is toys thrown out of the pram.",1
27/12/2020,en,“ The Vote Leave campaign misled the public by spreading racist dogwhistles about immigration and by misusing official statistics to promise that Brexit would deliver a huge boost to the NHS” https://t.co/oqLrWtgSoZ,1
